time,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769
15300,0.020631675348617762,0.0001343165261786794,0.003503887261231853,0.011076640855932851,0.0001325509959002602,0.00514017815155654,0.012133796420378928,0.0038465280288448866,0.009355306244323458,0.00556016744604193,0.0034463990808006884,0.02962823169150397,0.004932500721636757,0.009542442921471661,0.0008776722822290139,0.0017715094480834637,0.00086335500783008,0.017247510426479096,0.019715088869538988,0.007098590895346035,0.009386704625285347,0.013882685976341236,0.0418170344221096,0.016844896944519405,0.0013073375519709884,0.001505962469892097,0.0018943518645500035,0.0037018432923545674,0.0030447966664226556
15600,0.011794340075560683,0.00011117102412327995,0.008593159456417254,0.014967315907284728,0.004219388953664804,0.008627800773126637,0.022847184220715633,0.00585508301098514,0.013695497652058464,0.007190354202528226,0.009979124804345929,0.033547744094512666,0.0021667726501632956,0.0027671514188725155,0.0006659492867839845,0.001944458872358723,0.001654712801240521,0.032180918730368546,0.02573811470315235,0.01684866873325319,0.010228645435475414,0.019117041214649078,0.040495261974555774,0.028257641802937883,0.001997993194386538,0.0032654665795917026,0.0026666660833498668,0.00522670089397792,0.004784596942990049
15900,0.023779422094285962,0.0001877367381410977,0.0017204830940400484,0.009550838229564818,0.001870405313489698,0.004201706831857166,0.008937198742103192,0.0033831738177738657,0.008273321455028793,0.00507098670251338,0.003122996231184061,0.028612027441198506,0.007197374226535658,0.0114263224659652,0.0009182687250088861,0.001691880394773193,0.0006695455195000477,0.012944322315867396,0.018775744088607382,0.0050837162046448725,0.009939773411666408,0.012766835618762684,0.04303170262624434,0.014431985496969446,0.0011309287350584896,0.0010196983190908782,0.0016938448720864585,0.0033671614718571163,0.002629794318558254
16200,0.01581415480347914,5.0480045324263756e-05,0.004057621796320632,0.009411771585014606,0.00027188826703650193,0.004953174970694363,0.01204346756661323,0.0037562898998757532,0.008967806984195192,0.005251618922812895,0.005829883880437592,0.02647555084081432,0.00265015163278548,0.005844490385285894,0.0006864692971007003,0.0015834601506767854,0.0009378577189380621,0.01810026811325116,0.017967639399039115,0.008983737821175453,0.009034240901662827,0.012884857749696721,0.03567993948666981,0.01792250192064415,0.0012658829558489515,0.0016912996869393737,0.0017745864920684085,0.003506125744621613,0.003010938587273415
16500,0.011714494507103268,1.533210078008551e-05,0.002012637584954291,0.003360621861070001,0.0017862360168194868,0.002589447341989626,0.005667981019485069,0.001975558419758272,0.004715408813396493,0.0032125213428599864,0.005127898753819693,0.0158057571535295,0.003054360330523309,0.0011855919410379556,0.0003481766238380146,0.0009560332206390854,0.0005425921353108265,0.00983135028861426,0.010267875511623004,0.0055658507904325916,0.00655178191905037,0.007978961384878858,0.01966753606247096,0.010694551937120877,0.0006296300274186706,0.0007383915941971964,0.0009068886629322037,0.001802260483408702,0.0015890041709241132
16800,0.02701084804975551,0.0001505631386109485,0.005133479061399271,0.012940506296835963,0.0014076191828635842,0.007591240019571899,0.018057989472886504,0.005296854937583362,0.012999655430228074,0.007657355278354316,0.004538683238116903,0.04054705862436947,0.006037875291291073,0.010315252772024053,0.0011417869490628618,0.0024130952877570166,0.0012387600205698845,0.024739851054029316,0.026724112551789858,0.010005695330399078,0.013211846992028597,0.019528251729880708,0.05442661025661266,0.024799531604443814,0.001812538253943785,0.002323126077293125,0.0026246278655932542,0.004951733718691287,0.004215684486950977
17100,0.0358964851818655,0.00025777066103671586,0.002518552765586435,0.012995186274174841,0.0038870674830988605,0.0062486116600766195,0.013109747979939357,0.0046736722305169565,0.011397460556715089,0.007205902374352036,0.004448824268322937,0.04137545033930223,0.011422587089214176,0.015470616882240051,0.0012677664492670715,0.0023902747589303885,0.0009409120784624747,0.018310110856099016,0.028725559874715145,0.006749442007134121,0.01451389132403591,0.019516437107419904,0.05895618916507317,0.02088534397049102,0.0015136262458099736,0.0011736407859999076,0.0022816179249289803,0.004598799090715033,0.0036937310811211432
17400,0.01733566456089619,3.2328560315875166e-05,0.0058609619421048365,0.012456577741630781,0.0011442945894515333,0.007001022646711874,0.01768730522088191,0.004824604089044726,0.011492403090841208,0.006356319627386142,0.0057619571350926435,0.032095518628104,0.0019980391019842614,0.006610565358741383,0.000810107658310244,0.0018807145048498342,0.0012240743516898078,0.02429762123112056,0.02280384877915509,0.011126446849303306,0.010086950202470746,0.0168160656880616,0.0416468468081419,0.022478835069186687,0.0016450735010380413,0.002345627496950442,0.0022899273797989395,0.004439091398133144,0.003885023723640302
17700,0.02562552614398328,6.0597541363449636e-05,0.006922570507747139,0.0156998222017819,0.00048104284855554624,0.008483177993156232,0.020866511569671786,0.006105307217254108,0.014449832996533019,0.008320974510503731,0.008893013535242744,0.0420551178078199,0.004423484316795623,0.00904925232164544,0.0010696437703217043,0.0024799674803688276,0.0015393058364452372,0.030003398739388842,0.029547809847173312,0.014356257475675704,0.014165245399290427,0.02180032106330998,0.05592631792836755,0.028157756299599157,0.0020501138500108596,0.0026959144846259164,0.0028783496594542157,0.005695189418496227,0.004887726106552748
18000,0.023326430417611732,0.00017246674957505093,0.0030101825025496964,0.009104792842187237,0.0018293293199533878,0.004520009127958247,0.010136912800824405,0.0037340372387504317,0.009139155013130562,0.005898238233363884,0.0040818218150775465,0.030860677263312652,0.006404683057816385,0.009128452414564947,0.0009452454253988662,0.00192765648516513,0.0008175610242204812,0.016149919202213425,0.01790426984459259,0.0067627010006390265,0.010984072363584119,0.013411456796788457,0.04450302295754227,0.016745167536903693,0.0012700464378809784,0.0013804526670000428,0.0018853137768033434,0.003643224305108106,0.0028950852091966794
18300,0.0016625847020534934,0.00025731987313548643,0.010099984946513985,0.015258161968858985,0.007301273234382677,0.009352765320542744,0.025834003003055273,0.006043294736890914,0.014055597023350686,0.006668936593364094,0.011592513924554737,0.028882650931059572,0.0074960145252873644,0.0018185326492456966,0.0003873507158473899,0.0016170235734236371,0.0018521321389570744,0.0355915427127087,0.024675243556004034,0.019973660914921254,0.007764346380618292,0.018180084069342684,0.031304787395953326,0.030312305540988405,0.002094503294230776,0.003972459492423752,0.002686441634622838,0.005184843075703327,0.005021298350101233
18600,0.026934896504847927,0.00010147048120501267,0.006515647760522825,0.015716359929960788,0.0001400992289433134,0.008211959656200918,0.020001886064243024,0.006003793255700884,0.014304638343496379,0.008349370445053239,0.007963506966319756,0.04287763223926788,0.005135010414427654,0.01053538839366297,0.0011386227664118564,0.002538269517316394,0.0014679290573411663,0.028839089736671042,0.029780502036281575,0.013332765614691766,0.014322465649897254,0.021454312539503917,0.05764121907274955,0.027781449614977305,0.002015761232065927,0.002560111878267435,0.0028466762652783473,0.005642918749359183,0.004803054346155022
18900,0.022039376584473303,0.00015216181920862937,0.003469753486143645,0.007750498531855499,0.002247524498194764,0.003938031571692591,0.009022412762334397,0.003175856766624463,0.0075878737280064,0.00539855661208577,0.0036215469784011134,0.027684323841263847,0.00654457800211361,0.006987418418709979,0.0008120016612238601,0.0017540478519819658,0.0007165089885745601,0.014924567456304771,0.016038803660343603,0.0056325992014336634,0.010100452520610759,0.012746416568695906,0.03707768306381354,0.014388050380958362,0.001034924152840233,0.0009104492123483965,0.0015461242966807731,0.0031151353142817584,0.0024808310449770943
19200,0.04393555930601423,0.00039594953519639375,0.0042637705178165675,0.014639110390113785,0.005092733765472701,0.006563988206686133,0.014348948283448237,0.0054198168458086116,0.013082311875592723,0.009164116002999378,0.0025551465140409846,0.04987737944993853,0.014474628520815713,0.018302173861584947,0.0016645152628598225,0.0031383672556515307,0.0010259271662178548,0.022266031559546207,0.028162766635730918,0.006082687090213312,0.01777731762899748,0.02201797441200881,0.07205874069554596,0.02175329170161433,0.0017904089928535427,0.001245927827007165,0.0027649659916590963,0.005521157994060388,0.004141694384578898
19500,0.033887841228235516,0.0002476718858019922,0.004883005513761418,0.014013434551600312,0.0020086540267101327,0.006797148024652699,0.015666803132162954,0.005505051480653833,0.013357206304434044,0.008600727253572416,0.0052177916685636205,0.044374520919241434,0.009360396062469079,0.013127459642682027,0.001377927769411258,0.002803998807394237,0.0012103056691898928,0.024398457286316955,0.025196643074593794,0.00970275353884631,0.015569728245026226,0.019828996959333267,0.0647446175017592,0.02292304638872622,0.0018848749282227573,0.0020233134877472025,0.002808980464166666,0.005428249663104623,0.004209863797150604
19800,0.032854429346990344,0.0001706646019599134,0.006187424647187356,0.015267324450732644,0.0015750657943343072,0.007847827610909519,0.018586751724022577,0.006017587359572474,0.014303928074902217,0.008949973401023215,0.007860071838273086,0.04582846661477191,0.008152410788682118,0.011636370276171704,0.0012893919979362067,0.0028006040575903057,0.0014205090420418287,0.02819324000891754,0.0289844503411274,0.012414697036433608,0.01617532526405796,0.02230994218449922,0.06313501565438884,0.026813786530425432,0.0020088724233957578,0.0022618020329332467,0.002912659455795108,0.005781124193639187,0.004727064475197551
20100,0.0354190265434724,0.000317386431490263,0.0029861192263709313,0.010065498438095233,0.005325099400153022,0.005211318267996035,0.01108291197002842,0.0040805053908670175,0.010031795711142877,0.0071573440837084945,0.0013869748480388466,0.039569208949579604,0.011955240011182866,0.013664499781157247,0.0013005076318464148,0.0024688713772178517,0.0007677250025466265,0.01669004729379253,0.02257771703665412,0.004046090490405163,0.014227253259136319,0.01745505725028096,0.05553180379055078,0.017459434715952682,0.0013425581901671535,0.000906887576434201,0.0021007655687199644,0.004107885821134971,0.0031373332509190277
20400,0.018807635488037988,0.00010200852459263388,0.009655053063724495,0.0169711746589698,0.002668067035557442,0.011212795953952082,0.028703105957525565,0.007331847834237237,0.017509143815821915,0.009219009090685404,0.011639585880807601,0.04487186769113549,0.0008248765723379847,0.0038779391976646593,0.0009236276740338667,0.0025562328576285154,0.00203714281798284,0.03917784535295965,0.03404375462880438,0.02001472845483221,0.014096515860011039,0.025031839276735468,0.05380323360127903,0.03686276614303097,0.002509158522983057,0.004112964743356429,0.0034033603641887566,0.006456267603446975,0.006011904870447893
20700,0.04671185267258693,0.0004888452220583872,0.0026821171599706872,0.007644140786354114,0.009280084801801536,0.0035580090956912613,0.0058881827773547,0.004015113042420637,0.010046061390113437,0.009054260193373409,0.002295408525220921,0.047897653577479105,0.017380950681875618,0.015255486656457151,0.001659472097436776,0.0032509146470687256,0.0006665444190332437,0.015375865326760163,0.02080051587142151,0.0028196033816172417,0.019294959082792218,0.017582725460115967,0.06826333773679494,0.01804653436768433,0.0012897104234994572,0.0003167069286789115,0.002150275060834872,0.004277942925178024,0.002960624013851998
21000,0.05194681407298418,0.00023863944012703087,0.007179539715018279,0.021066992105637894,0.00421662410025192,0.011111053905935364,0.0247670669761888,0.008279428471794859,0.019814682008338025,0.01258992366449263,0.013227659560207883,0.06704492769970471,0.014391837518942907,0.017173160283761035,0.0017940897969310754,0.003927667804234147,0.0019614267675365227,0.03744244816260078,0.046435171954229304,0.017421844816112753,0.02414529252439479,0.033312106739749936,0.08967318097669619,0.03946847012036159,0.0026731579166465735,0.002679341108546396,0.0038893025172015427,0.007850196077647809,0.00665608467301837
21300,0.0481483626750574,0.0002535385341673191,0.01104270202988289,0.031184586640037537,0.004221641095227824,0.014396963166106502,0.03509556850278983,0.011171707433462075,0.027141166312148357,0.015609929378079812,0.012804678026562044,0.07878390301701899,0.008579497274986636,0.02201228176269865,0.002271180536261852,0.004836889113747134,0.002665690376289831,0.05199650244796317,0.05010775228446107,0.024366984380456813,0.024902376371017,0.036249140296007454,0.11474069169899792,0.04792771995084877,0.0038992280045420102,0.005202378063387414,0.005567903527371243,0.01069966066152972,0.008730234510615276
21600,0.07982418998178531,0.0005999280817405861,0.010484145237946052,0.028394665213120618,0.008109379873666,0.014694466498895054,0.03331222135109613,0.01133572451852416,0.02750375246912995,0.01859053269604516,0.008806348823483745,0.09827838846767634,0.024095541141349486,0.028744887075738745,0.0030214963080794632,0.006135416986523978,0.0024280283358351085,0.05065117926483964,0.05749508558570682,0.017327785794059025,0.03465951057945915,0.0451384090714555,0.13631878655895235,0.04878604910361162,0.0037797248683446583,0.0034828905575068347,0.0057063040495890505,0.011143421258431374,0.008788775443612451
21900,0.026968543744942508,0.0003337727403476265,0.01894005588741976,0.03915667062891259,0.012452453807384245,0.022510010916725776,0.05828126041828341,0.015318024008067255,0.036401795664659176,0.017647520923375737,0.0275197937683771,0.08420528181650866,0.007562432817721287,0.009433433482897158,0.0016741236665183123,0.004699686176003581,0.004300008666987765,0.07997964042435513,0.06781656147590098,0.04523752840051287,0.025221021320561476,0.0471643692903001,0.10930153355673156,0.07424041413358395,0.005323583357160544,0.009141893845296067,0.007102457182107003,0.013619287005589342,0.012460569303961222
