time,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769,Flow_p227,Flow_p235
13800,0.0010564595045252645,0.00031847353823621916,0.012763372849370569,0.016408294367835197,0.0316712313779135,0.00287618377591059,0.005579310148355887,0.0039054746503452975,0.012172933061648905,0.004153707938364448,0.017928940637823132,0.48097626803908256,0.040830356703153825,0.008564577586270161,0.006072123049584377,0.0016437205826846935,0.0014703477952267008,0.002473867762340376,0.03981325887425413,0.040291278737420555,0.024724384800258292,0.024649813561033795,0.022858106778173237,0.012100574476470172,0.046093851732010194,0.0012970103435705482,0.003173210315367214,0.0020990687906063954,0.004234956445415605,0.003325953914462332,0.4549002057177962,0.5531238382584928
14100,0.004538863915378499,8.334737719195573e-05,0.008706185210279216,0.008709791244797316,0.016042714015462423,0.0017420714994784703,0.003855178497381928,0.002294240151719862,0.007084199680548409,0.0023156603293017497,0.010718017610507502,0.2703074196474766,0.021609723439361517,0.006240387700167105,0.0022704332982073083,0.0007978979063096858,0.0007926952257335529,0.0015597875885049461,0.025260558632140828,0.020315192228650858,0.016339052615130356,0.013128974796963178,0.011754924462394456,0.0042218752645268864,0.026423893596493997,0.0007890590259762575,0.0020297768995121146,0.0012411558935454536,0.002490417629019248,0.001946580993042346,0.2804210619730846,0.3360078604943862
14400,0.01959262785585736,0.00047995441389758753,0.0038281736513923192,0.018420534572101133,0.019880091476423445,0.002115024845487312,0.006548378991794834,0.0008436777246245697,0.0037920475149064714,0.003610528043850536,0.016196488281693178,0.15181565849168877,0.028219118270655486,0.003573546244716397,0.002775754387087659,0.0011581621877354564,0.0013478196582923374,0.0009475011405157829,0.011927954597268808,0.012873554278350241,0.012495644587161792,0.01745552007507456,0.007915348537530065,0.02362011793513119,0.02068042951962923,0.00017968256791789372,0.00020050439923835484,0.000494093339881374,0.0008127685241063887,0.0006751743369619589,0.14023299897915328,0.3072198273785973
14700,0.00678997622481603,0.0002384275768534394,0.005198604907718618,0.011334091072228603,0.015235970598126869,0.00010152079806857728,0.0011388336091613382,0.001412436003228379,0.004917328060784598,0.002605099785597531,0.012138934067813523,0.18142359725479196,0.02194386280138616,0.0011243690424649344,0.00014252371622802684,0.0008596224605028624,0.0009375796493742428,0.0011289075026468254,0.016321381242690336,0.015171230057816842,0.013156829503131462,0.013301677707417525,0.008654655817899481,0.013186956993379795,0.020776361252714537,0.00044361838181572466,0.001005334006762837,0.0007953814184631369,0.0015252056533583414,0.0011744673456348664,0.17998158065719527,0.277276843129107
15000,0.012359586020529889,0.00034973549041694696,0.0061715133393107635,0.015742116633610692,0.019276739781261654,0.0009137974653583569,0.0033958406118372864,0.001509115829399832,0.00555253556851909,0.0035484653278956557,0.01682526504016124,0.20536732506448985,0.028609195071993554,0.0001784596389668991,0.0014853717312277581,0.0011120365340886451,0.0012847780287401633,0.0013529461085610706,0.018828493165976568,0.017255803765948485,0.016677220297253825,0.017426250836400925,0.009904207644403584,0.01965447093625272,0.025048331871374785,0.00044481889467817837,0.0009328296131485558,0.0008499854909373994,0.0016180183062957099,0.001243808677266145,0.2093542352869236,0.35538551608924523
15300,0.0045117512789900616,0.0003636063199508044,0.006975610179182468,0.012357189066513286,0.021149590238273674,0.0007450326193847445,0.0008679802075235443,0.002146297302559219,0.007027258033204475,0.002960487109561427,0.01129193216694091,0.29259625840683157,0.027967824104948136,0.0034136561571784796,0.003726862548518284,0.0012322564783602274,0.0010914781395712225,0.0013465087208501814,0.02159286915240699,0.023034451171120907,0.013516303849328892,0.016751831393676753,0.012942035873408031,0.012723662186850504,0.02768140706271538,0.0006934114079584219,0.0016223174989846711,0.0011864556485434719,0.0023206913434563603,0.001807711432313397,0.283670164042063,0.3715773399257698
15600,0.0017949834573798285,0.00018988011098031166,0.012044374353720855,0.013431004895700482,0.02422588923980129,0.0021876167038925587,0.0044742518120699515,0.003156266091316695,0.009838822176888584,0.003557959386711218,0.01605145803272734,0.3756598078722746,0.03288512234656338,0.007217078940442434,0.002956107881324499,0.0012349166419767243,0.0012346827447657915,0.002172429826401867,0.035027516766774625,0.030482637342842622,0.02257339970114458,0.019830169688027866,0.01793219683668923,0.009140877527826774,0.03756610049507714,0.0010531034788670013,0.0025996997341337647,0.0016913340533690757,0.0034401438872961876,0.002681733733865599,0.3883490803080646,0.4826722229260063
15900,0.005296163247990648,0.00038914841870507644,0.005314465820141834,0.011303511370456931,0.020448822556573987,0.0006593224218676141,0.0005744664015239209,0.0019766668455716285,0.006432919808688098,0.002632585891504391,0.009777655616176162,0.2758035485740926,0.0259534695047563,0.00275069498697178,0.004714736024432398,0.0012118579133755247,0.000989546315771861,0.0011240758881001511,0.017954811810838578,0.022165189865766877,0.01089756616363502,0.015684954645898586,0.01218554397679128,0.012908899470765789,0.025103855272440967,0.0006323186516397072,0.0014306433783346506,0.001095318073488727,0.002176215228708145,0.0016555579808184007,0.24876799022381393,0.32179479115914394
16200,0.005259551248684602,0.00027932965077326344,0.0068887487809874415,0.013396563786848503,0.01943747349968561,0.0002380766956378011,0.0003143403004557399,0.0018868363213613293,0.006305725849415467,0.002999056921879628,0.013755724532522606,0.2512978107612973,0.026328636143666984,0.0026778779741860603,0.0010928870416080372,0.0010476286169023297,0.0010803864007726816,0.0013816634887220403,0.020876618131083546,0.01971363017175065,0.015523162716270633,0.016175478266333698,0.011169673010797965,0.012781895585568748,0.026366308723901,0.0005968495329682355,0.0014238604893606066,0.0010229987933314533,0.001996550043060097,0.001590368006766596,0.24068054630961994,0.34315658906041374
16500,0.015682911866768734,0.00016330859476454407,0.0023004283002094894,0.012953488749964492,0.009042972744239819,0.002202827029918808,0.006417188506880223,0.00015280417532892443,0.001540010551316584,0.0026099917572466325,0.01570884853774146,0.01760831977516375,0.016721402660259344,0.004093300682427525,0.006789608794647961,0.00046790060168433456,0.0009198983513769576,0.0007817997077310679,0.007449900986948421,0.0038598535232878817,0.012972790799189227,0.010523157939395844,0.002572415685882845,0.018356610202815205,0.011511597821368014,2.1689401712876588e-05,0.00020955257382837544,0.00011099858236462978,9.814245608197325e-05,9.418806127570178e-05,0.02171849592675713,0.16593420734875433
16800,0.008829298762357496,0.0004694186785698662,0.009386298535368098,0.01924225215108777,0.028721896708525207,0.0006428522685482108,7.726576691879927e-05,0.0027078148106696176,0.009165795366342877,0.004275807173108603,0.01710632199465323,0.36393148961543176,0.03851312690844111,0.0034240186302838538,0.0024447152351925183,0.0016124036637421568,0.0015636264552867374,0.0018843125692313833,0.029178827768717497,0.029266941237203525,0.019681326161851587,0.02315325191299422,0.016902080856254997,0.019293512438096627,0.03744511829445685,0.0008682073090611198,0.0020423879631934483,0.0015241318648122615,0.0028554729904541887,0.0022755163244667642,0.34909331290085877,0.4915747076955939
17100,0.012384579427575204,0.0005370144968210866,0.006921037839795474,0.01668872410690625,0.027522270475529353,0.00038145854389171063,0.0008153157122023913,0.0024359668584423844,0.008208113364801761,0.0039219663782361636,0.0156146606361105,0.33496413682174975,0.03668382624702815,0.001624392694800747,0.00421387082489133,0.0016301607174540322,0.0014607705219233935,0.0015519377064947548,0.023620458148258194,0.03017888832061999,0.01590385107365222,0.02195586090014956,0.016687820539637244,0.02139890756627949,0.033501158210228255,0.0007457233565162369,0.001571406565389566,0.0013438620236527754,0.002678882334983257,0.0020439149917379495,0.30305153983893124,0.43011931212454685
17400,1.8804002046124424e-05,0.000294389710454368,0.009606457549381275,0.012731058278582452,0.023773307725384996,0.0018576300811758983,0.003635751169454693,0.002782340973880082,0.008731311888922733,0.0031311124201778284,0.012099901955899384,0.3554933729711749,0.030480686892907727,0.005987917412916488,0.004544447956703834,0.0012792325817230221,0.0011262506761511304,0.0017339570878078803,0.028700131220823266,0.02802702678636848,0.01680520411706965,0.018338649223217374,0.016336081334380026,0.009330972570118945,0.03329415525903556,0.0009224897485822225,0.0022523968641721126,0.0015106547025851569,0.003006161125327367,0.0023599849754916136,0.351960017403692,0.4299825124173031
17700,0.006905085394336652,0.00040519175180975253,0.01123346408104453,0.018638379637124558,0.029739252894074752,0.0010942761984367166,0.0012486277766114995,0.003130979719934146,0.010195671416106222,0.004479864039296899,0.019769606706049103,0.39825679596982866,0.040283020505192724,0.004711985220467341,0.0027472072912289036,0.001620278623647664,0.0016070667008492023,0.002196389672505461,0.03408482639203925,0.03269062770429798,0.02350865171377592,0.024471648503400445,0.019108261655773617,0.018490847826178936,0.040819262667021405,0.0010046560644383362,0.0023399650765227875,0.001708318509521689,0.0034164697911762687,0.002631933407322151,0.3975907986866636,0.539787603007542
18000,0.013006002297764496,0.0004343846791172723,0.006097653876523168,0.01836091262551065,0.02230653752501155,0.0011435853923202899,0.0040030451212302864,0.0016083189624040983,0.005978498456599368,0.003793978545530763,0.017223047351841103,0.2384274791609471,0.03117995285912656,5.007756932684515e-06,0.0008695930912168137,0.0012768447710556075,0.0013952565285890728,0.0013585835002984936,0.01898222121659643,0.017540534546050424,0.016578441021991352,0.019261586087530702,0.010129959880686101,0.020969066625305288,0.027268289478612928,0.0004784508291706402,0.0010598023532750744,0.0009237061068319008,0.0016578804226696775,0.0013210456230368095,0.22823638817531042,0.38287928574169633
18300,0.010205705091465234,2.6835674383107744e-05,0.013348647912700073,0.009740357780032127,0.021867581397856384,0.003493159676885682,0.008023868739591933,0.003489662553718631,0.010455436748578961,0.0029330031919982957,0.0133706769451436,0.397553957803904,0.028936382542511296,0.010300493683793377,0.004210867362580473,0.0010202023115866155,0.0009767986023732078,0.0022945299555559018,0.03825465453022758,0.03184134638807734,0.022878208366840624,0.01733366172666706,0.018649228617512392,0.0011028639363601656,0.03794292812697364,0.0012030682016401784,0.003105162650584248,0.00184634305022513,0.003787558921807488,0.002992547348199537,0.41556161438866357,0.4673088321442227
18600,0.006679397114517371,0.0004502964962682654,0.011147751662129224,0.01913012496763855,0.03084565465865552,0.001061795066675586,0.0011886435247490112,0.0031713689131507294,0.010344317902941214,0.00450578578448102,0.019205576633616772,0.4157185416427822,0.04113451557388004,0.004968706717178861,0.0035841462450534323,0.0016961871076901502,0.0016298563982459768,0.0021556809184914982,0.033790649550645924,0.03356798711708109,0.02275359957096157,0.024978746940661267,0.01922402704445858,0.018426165391403515,0.04161316457237518,0.0010155004315279825,0.0023863937351009668,0.0017233883855567456,0.0034269982257626452,0.002673619702441954,0.4067618140770065,0.5473566103553756
18900,0.018082918960352856,0.00039145978921339974,0.005283751239034018,0.01840606622771901,0.018377073649681108,0.0021898306404253276,0.006537388114558951,0.0009280464271697042,0.004087366043002305,0.0038269750318917772,0.018695490436662965,0.14444337520879813,0.028384369585353397,0.0029463693515197065,0.0045939817691120766,0.0010589630691768548,0.0013929447028289133,0.0011865174145953006,0.015105601839458416,0.011785054445674348,0.01628023428003189,0.017518121030406064,0.007362298225828567,0.023453013345040574,0.021899445494952374,0.0002198032046507592,0.0003393204818138429,0.0005390373146738625,0.000928534344602383,0.0007400883397252755,0.15970331120533526,0.34099606400039006
19200,0.023007870074749803,0.0007683454689697555,0.008859307333189292,0.026111592507810144,0.03391884138152079,0.0016950161610580494,0.0060044585554521746,0.0023456533668735347,0.008646318714930601,0.005672229296465048,0.02321249291189531,0.35080815159008694,0.0474479285653473,0.0013581000437099533,0.0002313904201756145,0.0020697075418993904,0.002117543076693096,0.0018417285112235504,0.026871660979956857,0.027191594224071025,0.021171464682076646,0.028854576333429804,0.01648949490859053,0.033688683443152456,0.03883896916767782,0.0006760952405144849,0.001301421170282424,0.0013581009737890781,0.002554473560557824,0.0019078693568062022,0.35734974471658104,0.5846324589859078
19500,0.02190530004600788,0.0005981071300880103,0.008370395354518223,0.024214141806062628,0.02840053734502135,0.0018644538989107673,0.006344790741813711,0.0020672498350648993,0.007891926997089627,0.005442899374045851,0.02468083167455859,0.2778557789933416,0.04298412616373071,0.001788630782826317,0.002851160892696214,0.0017502729878273726,0.001991504017851753,0.0019073737169890137,0.02611613857646944,0.02209951593483339,0.023671107053090168,0.02608169463689336,0.013566294892591202,0.03373696803325288,0.03527128466404861,0.0006156045237375452,0.0011851770130562045,0.0012556836047679099,0.0023220249767632595,0.0016452165354152726,0.30521650161681924,0.5366635341000001
19800,0.01627916766318549,0.0005480846338201673,0.010414923545262411,0.023967114966204406,0.03182381410309176,0.0006736031620349081,0.003363166032535503,0.002691533680533098,0.009411949613259196,0.005367650789516176,0.02450068683726414,0.362585885760236,0.04485641662547124,0.0012171009185664161,0.00042092455831266307,0.0017983608909517557,0.0019484149144801677,0.0021637327979107113,0.031557590764506926,0.0289353823576306,0.025219674095843914,0.027487713249584544,0.017388911323756417,0.027709435743531685,0.04078989987039705,0.0008184152458952099,0.0017799515866201432,0.0015062445861460105,0.002913734715946248,0.0022235223066360277,0.36727221550285644,0.5728569466939643
20100,0.021953136639524473,0.0006126855379449125,0.006229567811395498,0.022528276399555125,0.026264767714160087,0.001978328407318486,0.006524958222406951,0.0015156101656472742,0.006101384970129686,0.0046931229748921055,0.019867466635126618,0.23601138044516645,0.03774776102004296,0.0028198379151547215,0.00207516687333964,0.0015870702671136883,0.0017477675847317187,0.001405645195241334,0.019235166774400625,0.01943468130853887,0.017117297974209578,0.02292239646807559,0.011768606809354765,0.029442460123192404,0.029428168564173518,0.0004069014120560155,0.0007069750225667804,0.0009031664464771438,0.0015826478929383825,0.0012234048851382795,0.23753975504032157,0.4411454765566941
